"","crash_number","date_time","year","day_of_week","object_1","object_2","street_name","location","Longitude","Latitude","weather","hospitals","gender","month","month_name","day","Weekday","dow","Week","Season"
"1256",23660,2010-01-07,2010,"Thursday","Auto","Parked Vehicle","MAGNOLIA AVE","16 MAGNOLIA AVE Cambridge, MA",-71.107629,42.376936,"cloudy","7","Female",1,"Jan",7,"Thursday",5,1,"Winter"
"1257",23663,2010-01-07,2010,"Thursday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Shepard St Cambridge, MA",-71.119723,42.381853,"cloudy","7","Male",1,"Jan",7,"Thursday",5,1,"Winter"
"1258",23664,2010-01-07,2010,"Thursday","Taxi","Truck","Peabody St"," Peabody St & Massachusetts Ave Cambridge, MA",-71.118839,42.37407,"cloudy","7","Male",1,"Jan",7,"Thursday",5,1,"Winter"
"1259",23686,2010-01-07,2010,"Thursday","Auto","Parked Vehicle","SUFFOLK ST","3 SUFFOLK ST Cambridge, MA",-71.098852,42.366072,"sleet,hail,freezing rain or drizzle","7","Female",1,"Jan",7,"Thursday",5,1,"Winter"
"1260",23665,2010-01-08,2010,"Friday","Auto","Auto","Inman St","57 Inman St Cambridge, MA",-71.103129,42.369906,"sleet,hail,freezing rain or drizzle","7","Male",1,"Jan",8,"Friday",6,2,"Winter"
"1261",23666,2010-01-08,2010,"Friday","Auto","Auto","Western Ave"," Western Ave & Franklin St Cambridge, MA",-71.106206,42.365143,"rain","7","Female",1,"Jan",8,"Friday",6,2,"Winter"
"1262",23667,2010-01-08,2010,"Friday","Auto","Truck","Cambridge St"," Cambridge St & Hampshire St Cambridge, MA",-71.100837,42.373729,"cloudy","6","Female",1,"Jan",8,"Friday",6,2,"Winter"
"1263",23668,2010-01-08,2010,"Friday","Auto","Auto","Massachusetts Ave","220 Massachusetts Ave Cambridge, MA",-71.097062,42.361242,"cloudy","7","Male",1,"Jan",8,"Friday",6,2,"Winter"
"1264",23674,2010-01-08,2010,"Friday","Auto","Parked Vehicle","Chestnut St"," Chestnut St & MAGAZINE ST Cambridge, MA",-71.111881,42.358388,"sleet,hail,freezing rain or drizzle","7","Male",1,"Jan",8,"Friday",6,2,"Winter"
"1265",23679,2010-01-08,2010,"Friday","Auto","Auto","Albany St","32 Albany St Cambridge, MA",-71.092912,42.362156,"sleet,hail,freezing rain or drizzle","7","Male",1,"Jan",8,"Friday",6,2,"Winter"
"1266",23675,2010-01-09,2010,"Saturday","Taxi","Fixed Object","Broadway","281 Broadway Cambridge, MA",-71.098002,42.368262,"cloudy","7","Male",1,"Jan",9,"Saturday",7,2,"Winter"
"1267",24695,2010-01-09,2010,"Saturday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & SOMERVILLE AVE Cambridge, MA",-71.119695,42.388965,"sleet,hail,freezing rain or drizzle","7","Female",1,"Jan",9,"Saturday",7,2,"Winter"
"1268",23670,2010-01-10,2010,"Sunday","Auto","Auto","Cambridge St"," Cambridge St & Cardinal Medeiros Ave Cambridge, MA",-71.088456,42.372123,"clear","6","Female",1,"Jan",10,"Sunday",1,2,"Winter"
"1269",23676,2010-01-10,2010,"Sunday","Auto","Bicycle","HARVARD ST"," HARVARD ST & QUINCY ST Cambridge, MA",-71.115147,42.372305,"SUNNY","7","Female",1,"Jan",10,"Sunday",1,2,"Winter"
"1270",23785,2010-01-11,2010,"Thursday","Auto","Auto","Broadway"," Broadway & FELTON ST Cambridge, MA",-71.11278,42.373967,"rain","7","Male",1,"Jan",11,"Monday",2,2,"Winter"
"1271",23678,2010-01-12,2010,"Tuesday","Auto","Auto","STANDISH ST"," STANDISH ST & HURON AVE Cambridge, MA",-71.13878,42.381166,"clear","7","Female",1,"Jan",12,"Tuesday",3,2,"Winter"
"1272",23684,2010-01-12,2010,"Saturday","Auto","Parked Vehicle","Walker St","24 Walker St Cambridge, MA",-71.123854,42.379902,"rain","7","Male",1,"Jan",12,"Tuesday",3,2,"Winter"
"1273",23685,2010-01-12,2010,"Saturday","Auto","Parked Vehicle","SPRING ST","122 SPRING ST Cambridge, MA",-71.08386,42.369345,"SUNNY","7","Male",1,"Jan",12,"Tuesday",3,2,"Winter"
"1274",23681,2010-01-13,2010,"Wednesday","Auto","Auto","Cambridge St"," Cambridge St & QUINCY ST Cambridge, MA",-71.114321,42.375474,"clear","6","Female",1,"Jan",13,"Wednesday",4,2,"Winter"
"1275",23687,2010-01-13,2010,"Wednesday","Taxi","Pedestrian","PEARL ST"," PEARL ST & Franklin St Cambridge, MA",-71.103735,42.363651,"rain","7","Male",1,"Jan",13,"Wednesday",4,2,"Winter"
"1276",23713,2010-01-13,2010,"Wednesday","Auto","Parked Vehicle","Richdale Ave","147 Richdale Ave Cambridge, MA",-71.126525,42.389274,"cloudy","7","Male",1,"Jan",13,"Wednesday",4,2,"Winter"
"1277",23688,2010-01-14,2010,"Thursday","Auto","Auto","Magee St"," Magee St & Putnam Ave Cambridge, MA",-71.11356,42.366393,"cloudy","7","Female",1,"Jan",14,"Thursday",5,2,"Winter"
"1278",23689,2010-01-14,2010,"Thursday","Auto","Parked Vehicle","Winter St","65 Winter St Cambridge, MA",-71.081451,42.372764,"clear","7","Female",1,"Jan",14,"Thursday",5,2,"Winter"
"1279",23690,2010-01-14,2010,"Thursday","Auto","Parked Vehicle","Bennett St","1 Bennett St Cambridge, MA",-71.12251,42.371983,"snow","7","Female",1,"Jan",14,"Thursday",5,2,"Winter"
"1280",23695,2010-01-15,2010,"Friday","Auto","Parked Vehicle","Cogswell Ave","3 Cogswell Ave Cambridge, MA",-71.124037,42.391681,"sleet,hail,freezing rain or drizzle","7","Male",1,"Jan",15,"Friday",6,3,"Winter"
"1281",23696,2010-01-15,2010,"Friday","Auto","Auto","OXFORD AVE"," OXFORD AVE & Wendell St Cambridge, MA",-71.116331,42.381554,"SUNNY","7","Male",1,"Jan",15,"Friday",6,3,"Winter"
"1282",23706,2010-01-15,2010,"Friday","Auto","Auto","Alewife Brook Pky"," Alewife Brook Pky & Whittemore Ave Cambridge, MA",-71.140972,42.398907,"rain","7","Female",1,"Jan",15,"Friday",6,3,"Winter"
"1283",23692,2010-01-16,2010,"Saturday","Taxi","Parked Vehicle","HOWARD ST","14 HOWARD ST Cambridge, MA",-71.110553,42.364053,"cloudy","7","Male",1,"Jan",16,"Saturday",7,3,"Winter"
"1284",23693,2010-01-16,2010,"Saturday","Auto","Bicycle","Hampshire St"," Hampshire St & ELM ST Cambridge, MA",-71.096879,42.37048,"clear","7","Female",1,"Jan",16,"Saturday",7,3,"Winter"
"1285",23733,2010-01-16,2010,"Saturday","Auto","Parked Vehicle","HOLWORTHY ST","175 HOLWORTHY ST Cambridge, MA",-71.151406,42.379327,"snow","7","Female",1,"Jan",16,"Saturday",7,3,"Winter"
"1286",23691,2010-01-17,2010,"Sunday","Auto","Auto","Putnam Ave"," Putnam Ave & PLEASANT ST Cambridge, MA",-71.112777,42.360131,"SUNNY","7","Female",1,"Jan",17,"Sunday",1,3,"Winter"
"1287",23694,2010-01-17,2010,"Sunday","Auto","Parked Vehicle","FLORENCE ST","153 FLORENCE ST Cambridge, MA",-71.113891,42.359073,"sleet,hail,freezing rain or drizzle","7","Male",1,"Jan",17,"Sunday",1,3,"Winter"
"1288",23698,2010-01-17,2010,"Sunday","Auto","Auto","MAGAZINE ST"," MAGAZINE ST & Upton St Cambridge, MA",-71.107593,42.362281,"cloudy","7","Male",1,"Jan",17,"Sunday",1,3,"Winter"
"1289",23699,2010-01-17,2010,"Sunday","Auto","Taxi","GARDEN ST"," GARDEN ST & Concord Ave Cambridge, MA",-71.123709,42.378325,"sleet,hail,freezing rain or drizzle","7","Female",1,"Jan",17,"Sunday",1,3,"Winter"
"1290",23700,2010-01-17,2010,"Sunday","Auto","Parked Vehicle","Windsor St","274 Windsor St Cambridge, MA",-71.094936,42.367998,"sleet,hail,freezing rain or drizzle","7","Male",1,"Jan",17,"Sunday",1,3,"Winter"
"1291",23701,2010-01-18,2010,"Monday","Auto","Pedestrian","Massachusetts Ave"," Massachusetts Ave & HANCOCK ST Cambridge, MA",-71.108783,42.36838,"snow","7","Female",1,"Jan",18,"Monday",2,3,"Winter"
"1292",23702,2010-01-18,2010,"Monday","Auto","Pedestrian","Massachusetts Ave"," Massachusetts Ave & Sidney St Cambridge, MA",-71.09958,42.36295,"snow","7","Female",1,"Jan",18,"Monday",2,3,"Winter"
"1293",23703,2010-01-18,2010,"Monday","Truck","Fixed Object","MOUNT AUBURN ST","589 MOUNT AUBURN ST Cambridge, MA",-71.145695,42.375282,"rain","5","Male",1,"Jan",18,"Monday",2,3,"Winter"
"1294",23704,2010-01-19,2010,"Tuesday","Auto","Parked Vehicle","Vassar St","620 Vassar St Cambridge, MA",-71.105235,42.354988,"SUNNY","7","Female",1,"Jan",19,"Tuesday",3,3,"Winter"
"1295",23705,2010-01-19,2010,"Tuesday","Auto","Auto","Columbia St"," Columbia St & Cambridge St Cambridge, MA",-71.094512,42.372912,"SUNNY","7","Female",1,"Jan",19,"Tuesday",3,3,"Winter"
"1296",23709,2010-01-20,2010,"Wednesday","Auto","Auto","Hampshire St","100 Hampshire St Cambridge, MA",-71.095394,42.369078,"SUNNY","7","Male",1,"Jan",20,"Wednesday",4,3,"Winter"
"1297",23712,2010-01-21,2010,"Thursday","Auto","Fixed Object","Massachusetts Ave"," Massachusetts Ave & Washburn Ave Cambridge, MA",-71.131961,42.398824,"rain","7","Female",1,"Jan",21,"Thursday",5,3,"Winter"
"1298",23714,2010-01-21,2010,"Thursday","Auto","Parked Vehicle","Washington Ave","90 Washington Ave Cambridge, MA",-71.093283,42.363875,"snow","7","Female",1,"Jan",21,"Thursday",5,3,"Winter"
"1299",23715,2010-01-22,2010,"Friday","Auto","Auto","Sacramento St","20 Sacramento St Cambridge, MA",-71.117788,42.382445,"cloudy","7","Male",1,"Jan",22,"Friday",6,4,"Winter"
"1300",23717,2010-01-22,2010,"Friday","Auto","Bicycle","Vassar St"," Vassar St & Massachusetts Ave Cambridge, MA",-71.094882,42.360154,"cloudy","7","Female",1,"Jan",22,"Friday",6,4,"Winter"
"1301",23720,2010-01-22,2010,"Friday","Auto","Auto","SUMNER RD","14 SUMNER RD Cambridge, MA",-71.112383,42.376185,"cloudy","7","Male",1,"Jan",22,"Friday",6,4,"Winter"
"1302",23724,2010-01-22,2010,"Friday","Auto","Auto","Columbia St","55 Columbia St Cambridge, MA",-71.099151,42.364918,"sleet,hail,freezing rain or drizzle","7","Male",1,"Jan",22,"Friday",6,4,"Winter"
"1303",23716,2010-01-23,2010,"Saturday","Auto","Auto","Dewolfe St"," Dewolfe St & GRANT ST Cambridge, MA",-71.116822,42.369895,"SUNNY","7","Male",1,"Jan",23,"Saturday",7,4,"Winter"
"1304",23719,2010-01-24,2010,"Sunday","Auto","Fixed Object","HURON AVE"," HURON AVE & Chilton St Cambridge, MA",-71.138114,42.381244,"SUNNY","7","Female",1,"Jan",24,"Sunday",1,4,"Winter"
"1305",23721,2010-01-25,2010,"Monday","Auto","Parked Vehicle","MEMORIAL DR","730 MEMORIAL DR Cambridge, MA",-71.114492,42.357376,"cloudy","7","Female",1,"Jan",25,"Monday",2,4,"Winter"
"1306",23723,2010-01-25,2010,"Monday","Auto","Fixed Object","Hampshire St","1 Hampshire St Cambridge, MA",-71.090065,42.365232,"sleet,hail,freezing rain or drizzle","7","Female",1,"Jan",25,"Monday",2,4,"Winter"
"1307",23734,2010-01-25,2010,"Monday","Auto","Parked Vehicle","Alewife Brook Pky","186 Alewife Brook Pky Cambridge, MA",-71.14135,42.391032,"cloudy","7","Female",1,"Jan",25,"Monday",2,4,"Winter"
"1308",23755,2010-01-25,2010,"Monday","Auto","Auto","Cambridge St"," Cambridge St & Windsor St Cambridge, MA",-71.093288,42.37275,"clear","6","Male",1,"Jan",25,"Monday",2,4,"Winter"
"1309",23725,2010-01-26,2010,"Tuesday","Auto","School Bus","Massachusetts Ave"," Massachusetts Ave & Albany St Cambridge, MA",-71.096012,42.360828,"cloudy","7","Female",1,"Jan",26,"Tuesday",3,4,"Winter"
"1310",23726,2010-01-26,2010,"Tuesday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Landsdowne St Cambridge, MA",-71.097556,42.361746,"clear","7","Male",1,"Jan",26,"Tuesday",3,4,"Winter"
"1311",23727,2010-01-26,2010,"Tuesday","Auto","Auto","Walden St"," Walden St & Wood St Cambridge, MA",-71.129168,42.386817,"SUNNY","7","Male",1,"Jan",26,"Tuesday",3,4,"Winter"
"1312",23728,2010-01-26,2010,"Tuesday","Auto","Parked Vehicle","Cambridge St","302 Cambridge St Cambridge, MA",-71.09455,42.372861,"snow","6","Female",1,"Jan",26,"Tuesday",3,4,"Winter"
"1313",23729,2010-01-26,2010,"Tuesday","Auto","Pedestrian","Binney St"," Binney St & Broadway Cambridge, MA",-71.089418,42.364796,"snow","7","Male",1,"Jan",26,"Tuesday",3,4,"Winter"
"1314",23730,2010-01-26,2010,"Tuesday","Auto","Parked Vehicle","Third St"," Third St & Otis St Cambridge, MA",-71.08001,42.370321,"cloudy","7","Male",1,"Jan",26,"Tuesday",3,4,"Winter"
"1315",23735,2010-01-26,2010,"Tuesday","Auto","Pedestrian","OXFORD AVE"," OXFORD AVE & EVERETT ST Cambridge, MA",-71.116492,42.37981,"sleet,hail,freezing rain or drizzle","7","Female",1,"Jan",26,"Tuesday",3,4,"Winter"
"1316",24343,2010-02-05,2010,"","Auto","Truck","Broadway"," Broadway & PROSPECT ST Cambridge, MA",-71.101021,42.369317,"cloudy","7","Female",2,"Feb",5,"Friday",6,6,"Winter"
"1317",23756,2010-01-26,2010,"Tuesday","Truck","Pedestrian","Western Ave"," Western Ave & Massachusetts Ave Cambridge, MA",-71.103991,42.365574,"snow","7","Female",1,"Jan",26,"Tuesday",3,4,"Winter"
"1318",23736,2010-01-27,2010,"Wednesday","Auto","Parked Vehicle","White St","49 White St Cambridge, MA",-71.118304,42.389703,"clear","7","Female",1,"Jan",27,"Wednesday",4,4,"Winter"
"1319",23737,2010-01-27,2010,"Wednesday","Auto","Auto","White St","1 White St Cambridge, MA",-71.119527,42.389238,"snow","7","Male",1,"Jan",27,"Wednesday",4,4,"Winter"
"1320",23738,2010-01-28,2010,"Thursday","Auto","Fixed Object","Windsor St","105 Windsor St Cambridge, MA",-71.096704,42.364051,"cloudy","7","Male",1,"Jan",28,"Thursday",5,4,"Winter"
"1321",23739,2010-01-28,2010,"Thursday","Auto","Parked Vehicle","Lawn St","73-7 Lawn St Cambridge, MA",-71.154921,42.378298,"cloudy","7","Male",1,"Jan",28,"Thursday",5,4,"Winter"
"1322",23740,2010-01-29,2010,"Friday","Auto","Auto","Jackson St"," Jackson St & DUDLEY ST Cambridge, MA",-71.135265,42.395701,"cloudy","7","Male",1,"Jan",29,"Friday",6,5,"Winter"
"1323",23741,2010-01-29,2010,"Friday","Auto","Auto","Broadway","1 Broadway Cambridge, MA",-71.084014,42.36273,"cloudy","7","Male",1,"Jan",29,"Friday",6,5,"Winter"
"1324",23742,2010-01-29,2010,"Friday","Auto","Auto","MOUNT AUBURN ST"," MOUNT AUBURN ST & Putnam Ave Cambridge, MA",-71.113336,42.370091,"cloudy","5","Male",1,"Jan",29,"Friday",6,5,"Winter"
"1325",23928,2010-01-30,2010,"Saturday","Auto","Parked Vehicle","Alpine St","26 Alpine St Cambridge, MA",-71.137978,42.384165,"clear","7","Male",1,"Jan",30,"Saturday",7,5,"Winter"
"1326",23743,2010-01-30,2010,"Saturday","Auto","Auto","Broadway"," Broadway & Galileo Galilei Way Cambridge, MA",-71.089386,42.364812,"sleet,hail,freezing rain or drizzle","7","Female",1,"Jan",30,"Saturday",7,5,"Winter"
"1327",23744,2010-01-30,2010,"Saturday","Auto","Auto","Raymond St"," Raymond St & HURON AVE Cambridge, MA",-71.126371,42.385389,"cloudy","7","Female",1,"Jan",30,"Saturday",7,5,"Winter"
"1328",23745,2010-01-31,2010,"Sunday","Auto","Auto","OXFORD AVE","58 OXFORD AVE Cambridge, MA",-71.155376,42.378252,"cloudy","7","Male",1,"Jan",31,"Sunday",1,5,"Winter"
"1329",23746,2010-01-31,2010,"Sunday","Auto","Auto","MASON ST"," MASON ST & GARDEN ST Cambridge, MA",-71.122185,42.376564,"cloudy","7","Female",1,"Jan",31,"Sunday",1,5,"Winter"
"1330",23747,2010-01-31,2010,"Sunday","Auto","Auto","Concord Ave"," Concord Ave & Buckingham St Cambridge, MA",-71.128817,42.38111,"cloudy","7","Male",1,"Jan",31,"Sunday",1,5,"Winter"
"1331",23752,2010-01-31,2010,"Sunday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Waterhouse St Cambridge, MA",-71.120647,42.37787,"rain","7","Male",1,"Jan",31,"Sunday",1,5,"Winter"
"1332",23748,2010-02-01,2010,"Monday","Auto","Parked Vehicle","SCIARAPPA ST"," SCIARAPPA ST & Otis St Cambridge, MA",-71.081655,42.370532,"SUNNY","7","Female",2,"Feb",1,"Monday",2,5,"Winter"
"1333",23749,2010-02-01,2010,"Monday","Auto","Pedestrian","Broadway"," Broadway & Galileo Galilei Way Cambridge, MA",-71.089386,42.364812,"SUNNY","7","Male",2,"Feb",1,"Monday",2,5,"Winter"
"1334",23750,2010-02-01,2010,"Monday","Auto","Pedestrian","Galileo Galilei Way"," Galileo Galilei Way & Broadway Cambridge, MA",-71.089413,42.364802,"cloudy","7","Female",2,"Feb",1,"Monday",2,5,"Winter"
"1335",23753,2010-02-01,2010,"Monday","Auto","Auto","SHERMAN ST"," SHERMAN ST & Cadbury Rd Cambridge, MA",-71.13162,42.387116,"rain","7","Male",2,"Feb",1,"Monday",2,5,"Winter"
"1336",23751,2010-02-02,2010,"Tuesday","Auto","Auto","MAGAZINE ST"," MAGAZINE ST & Auburn St Cambridge, MA",-71.105712,42.363987,"sleet,hail,freezing rain or drizzle","7","Female",2,"Feb",2,"Tuesday",3,5,"Winter"
"1337",23754,2010-02-02,2010,"Tuesday","Auto","Parked Vehicle","ESSEX ST"," ESSEX ST & Bishop Allen Dr Cambridge, MA",-71.102331,42.365853,"SUNNY","7","Female",2,"Feb",2,"Tuesday",3,5,"Winter"
"1338",23759,2010-02-02,2010,"Wednesday","Auto","Parked Vehicle","Lawn St"," Lawn St & OXFORD AVE Cambridge, MA",-71.155325,42.378304,"sleet,hail,freezing rain or drizzle","7","Female",2,"Feb",2,"Tuesday",3,5,"Winter"
"1339",23757,2010-02-03,2010,"Wednesday","Auto","Pedestrian","Cambridge St"," Cambridge St & ELM ST Cambridge, MA",-71.095346,42.373017,"sleet,hail,freezing rain or drizzle","6","Female",2,"Feb",3,"Wednesday",4,5,"Winter"
"1340",23758,2010-02-03,2010,"Wednesday","Auto","Parked Vehicle","Cambridge St","1220 Cambridge St Cambridge, MA",-71.097773,42.373241,"rain","6","Male",2,"Feb",3,"Wednesday",4,5,"Winter"
"1341",23760,2010-02-04,2010,"Thursday","Auto","Auto","ELIOT ST"," ELIOT ST & JFK St Cambridge, MA",-71.121105,42.371416,"cloudy","7","Male",2,"Feb",4,"Thursday",5,5,"Winter"
"1342",23761,2010-02-04,2010,"Thursday","Taxi","Bus (Other)","QUINCY ST"," QUINCY ST & HARVARD ST Cambridge, MA",-71.115147,42.372305,"SUNNY","7","Male",2,"Feb",4,"Thursday",5,5,"Winter"
"1343",23762,2010-02-04,2010,"Thursday","Auto","Pedestrian","Windsor St"," Windsor St & Cambridge St Cambridge, MA",-71.093288,42.37275,"cloudy","7","Male",2,"Feb",4,"Thursday",5,5,"Winter"
"1344",23763,2010-02-04,2010,"Thursday","Auto","Auto","MAGAZINE ST"," MAGAZINE ST & Allston St Cambridge, MA",-71.11029,42.359835,"cloudy","7","Female",2,"Feb",4,"Thursday",5,5,"Winter"
"1345",23764,2010-02-04,2010,"Thursday","Auto","Bicycle","Broadway"," Broadway & Ware St Cambridge, MA",-71.112444,42.373833,"sleet,hail,freezing rain or drizzle","7","Male",2,"Feb",4,"Thursday",5,5,"Winter"
"1346",23765,2010-02-05,2010,"Friday","Auto","Truck","Hampshire St","168 Hampshire St Cambridge, MA",-71.098959,42.372026,"cloudy","7","Male",2,"Feb",5,"Friday",6,6,"Winter"
"1347",23768,2010-02-06,2010,"Saturday","Auto","Auto","Windsor St","535 Windsor St Cambridge, MA",-71.094873,42.368748,"cloudy","7","Male",2,"Feb",6,"Saturday",7,6,"Winter"
"1348",23766,2010-02-07,2010,"Sunday","Auto","Fixed Object","MEMORIAL DR","575 MEMORIAL DR Cambridge, MA",-71.105316,42.354228,"sleet,hail,freezing rain or drizzle","7","Male",2,"Feb",7,"Sunday",1,6,"Winter"
"1349",23769,2010-02-07,2010,"Sunday","Auto","Auto","SUFFOLK ST","20 SUFFOLK ST Cambridge, MA",-71.099649,42.366185,"cloudy","7","Male",2,"Feb",7,"Sunday",1,6,"Winter"
"1350",23770,2010-02-08,2010,"Monday","Auto","Pedestrian","Cambridge Ctr","1 Cambridge Ctr Cambridge, MA",-71.074384,42.36772,"sleet,hail,freezing rain or drizzle","7","Female",2,"Feb",8,"Monday",2,6,"Winter"
"1351",23771,2010-02-08,2010,"Monday","Auto","Auto","GARDEN ST"," GARDEN ST & LINNAEAN ST Cambridge, MA",-71.126736,42.382061,"snow","7","Female",2,"Feb",8,"Monday",2,6,"Winter"
"1352",23772,2010-02-08,2010,"Monday","Truck","Pedestrian","MOUNT AUBURN ST","78 MOUNT AUBURN ST Cambridge, MA",-71.119129,42.372075,"rain","5","Female",2,"Feb",8,"Monday",2,6,"Winter"
"1353",23773,2010-02-08,2010,"Monday","Auto","Parked Vehicle","Porter Sq","1 Porter Sq Cambridge, MA",-71.118688,42.388578,"SUNNY","7","Female",2,"Feb",8,"Monday",2,6,"Winter"
"1354",23774,2010-02-09,2010,"Tuesday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Vassar St Cambridge, MA",-71.094882,42.360154,"snow","7","Male",2,"Feb",9,"Tuesday",3,6,"Winter"
"1355",23775,2010-02-09,2010,"Tuesday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Hollis St Cambridge, MA",-71.127155,42.394653,"cloudy","7","Male",2,"Feb",9,"Tuesday",3,6,"Winter"
"1356",23776,2010-02-09,2010,"Tuesday","Auto","Auto","Third St"," Third St & HURLEY ST Cambridge, MA",-71.080574,42.3683,"sleet,hail,freezing rain or drizzle","7","Male",2,"Feb",9,"Tuesday",3,6,"Winter"
"1357",23777,2010-02-09,2010,"Tuesday","Auto","Auto","MOUNT AUBURN ST"," MOUNT AUBURN ST & Massachusetts Ave Cambridge, MA",-71.112642,42.369846,"cloudy","5","Female",2,"Feb",9,"Tuesday",3,6,"Winter"
"1358",23778,2010-02-09,2010,"Tuesday","Auto","Auto","HARVARD ST"," HARVARD ST & HANCOCK ST Cambridge, MA",-71.10689,42.37005,"rain","7","Male",2,"Feb",9,"Tuesday",3,6,"Winter"
"1359",23779,2010-02-09,2010,"Tuesday","Auto","Auto","MOUNT AUBURN ST","110 MOUNT AUBURN ST Cambridge, MA",-71.121974,42.37289,"sleet,hail,freezing rain or drizzle","5","Male",2,"Feb",9,"Tuesday",3,6,"Winter"
"1360",23784,2010-02-09,2010,"Tuesday","Auto","Pedestrian","MOUNT AUBURN ST","221 MOUNT AUBURN ST Cambridge, MA",-71.12995,42.374869,"SUNNY","5","Female",2,"Feb",9,"Tuesday",3,6,"Winter"
"1361",23780,2010-02-10,2010,"Wednesday","Auto","Auto","Walden St","397 Walden St Cambridge, MA",-71.134914,42.383257,"snow","7","Female",2,"Feb",10,"Wednesday",4,6,"Winter"
"1362",23781,2010-02-10,2010,"Wednesday","Auto","Auto","Second St"," Second St & Charles St Cambridge, MA",-71.079382,42.367444,"cloudy","7","Male",2,"Feb",10,"Wednesday",4,6,"Winter"
"1363",23782,2010-02-10,2010,"Wednesday","Auto","Parked Vehicle","Inman St","15 Inman St Cambridge, MA",-71.104926,42.367449,"cloudy","7","Male",2,"Feb",10,"Wednesday",4,6,"Winter"
"1364",23783,2010-02-10,2010,"Wednesday","Auto","Auto","JFK St"," JFK St & MOUNT AUBURN ST Cambridge, MA",-71.120145,42.372566,"cloudy","7","Male",2,"Feb",10,"Wednesday",4,6,"Winter"
"1365",23786,2010-02-11,2010,"Thursday","Auto","Auto","Broadway"," Broadway & Antrim St Cambridge, MA",-71.103764,42.370399,"SUNNY","7","Female",2,"Feb",11,"Thursday",5,6,"Winter"
"1366",23787,2010-02-11,2010,"Thursday","Auto","Parked Vehicle","Massachusetts Ave","1572 Massachusetts Ave Cambridge, MA",-71.120663,42.378927,"rain","7","Female",2,"Feb",11,"Thursday",5,6,"Winter"
"1367",23788,2010-02-11,2010,"Thursday","Auto","Fixed Object","Coolidge Ave","78 Coolidge Ave Cambridge, MA",-71.14004,42.371731,"clear","7","Female",2,"Feb",11,"Thursday",5,6,"Winter"
"1368",23789,2010-02-11,2010,"Thursday","Auto","Parked Vehicle","Inman St","89 Inman St Cambridge, MA",-71.102151,42.37139,"sleet,hail,freezing rain or drizzle","7","Male",2,"Feb",11,"Thursday",5,6,"Winter"
"1369",31774,2010-02-11,2010,"Tuesday","Auto","Pedestrian","Broadway"," Broadway & PRESCOTT ST Cambridge, MA",-71.113638,42.374368,"cloudy","7","Female",2,"Feb",11,"Thursday",5,6,"Winter"
"1370",23790,2010-02-12,2010,"Friday","Auto","Auto","MASON ST"," MASON ST & PHILLIPS PL Cambridge, MA",-71.123608,42.376261,"cloudy","7","Female",2,"Feb",12,"Friday",6,7,"Winter"
"1371",23791,2010-02-12,2010,"Friday","Auto","Auto","LINNAEAN ST"," LINNAEAN ST & Avon Hill St Cambridge, MA",-71.123636,42.383475,"cloudy","7","Female",2,"Feb",12,"Friday",6,7,"Winter"
"1372",23792,2010-02-12,2010,"Friday","Auto","Auto","MACARELLI WAY"," MACARELLI WAY & MARION ST Cambridge, MA",-71.088881,42.372558,"rain","7","Male",2,"Feb",12,"Friday",6,7,"Winter"
"1373",23793,2010-02-12,2010,"Friday","Auto","Bicycle","Appleton St"," Appleton St & HIGHLAND AVE Cambridge, MA",-71.133842,42.379135,"SUNNY","7","Female",2,"Feb",12,"Friday",6,7,"Winter"
"1374",23795,2010-02-13,2010,"Saturday","Auto","Taxi","Massachusetts Ave","77 Massachusetts Ave Cambridge, MA",-71.093339,42.359128,"cloudy","7","Female",2,"Feb",13,"Saturday",7,7,"Winter"
"1375",23796,2010-02-13,2010,"Saturday","Auto","Auto","KIRKLAND ST"," KIRKLAND ST & MYRTLE AVE Cambridge, MA",-71.107828,42.377967,"clear","7","Female",2,"Feb",13,"Saturday",7,7,"Winter"
