Crash Number,Date Time,Year,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Weather,Hospitals,Gender
23867,3/1/2010,2010,Monday,Auto,Parked Vehicle,,Mount Vernon St,," Mount Vernon St &  Cambridge, MA",42.361145,-71.057083,"sleet,hail,freezing rain or drizzle",1,1
23863,3/2/2010,2010,Wednesday,Auto,Parked Vehicle,,GARDEN ST,," GARDEN ST &  Cambridge, MA",42.361145,-71.057083,"sleet,hail,freezing rain or drizzle",1,2
23868,3/3/2010,2010,Wednesday,Auto,Fixed Object,,DAVIS ST,," DAVIS ST &  Cambridge, MA",42.361145,-71.057083,"sleet,hail,freezing rain or drizzle",1,1
23872,3/3/2010,2010,Wednesday,Auto,Pedestrian,,PLEASANT ST,," PLEASANT ST &  Cambridge, MA",42.361145,-71.057083,SUNNY,1,1
23876,3/3/2010,2010,Wednesday,Auto,Parked Vehicle,,Vassal Ln,," Vassal Ln &  Cambridge, MA",42.361145,-71.057083,"sleet,hail,freezing rain or drizzle",1,1
23926,3/6/2010,2010,Saturday,Auto,Auto,,Alewife Brook Pky,," Alewife Brook Pky &  Cambridge, MA",42.361145,-71.057083,snow,1,1
23889,3/7/2010,2010,Sunday,Auto,Parked Vehicle,,Berkshire St,," Berkshire St &  Cambridge, MA",42.361145,-71.057083,clear,1,2
1500000608,4/18/2015,2015,Saturday,PASSENGER CAR,,,STATE STREET,,STATE STREET,42.361145,-71.057083,"sleet,hail,freezing rain or drizzle",1,2
25844,4/13/2011,2011,,Auto,Auto,,Bishop Allen Dr,," Bishop Allen Dr &  Cambridge, MA",42.361145,-71.057083,SUNNY,1,1
23924,3/17/2010,2010,Wednesday,Auto,Fixed Object,,New St,," New St &  Cambridge, MA",42.361145,-71.057083,SUNNY,1,2
24039,3/23/2010,2010,Tuesday,Auto,Auto,,,,"  &  Cambridge, MA",42.361145,-71.057083,SUNNY,1,2
23960,3/25/2010,2010,Thursday,Auto,Parked Vehicle,,FRESH POND PKY,," FRESH POND PKY &  Cambridge, MA",42.361145,-71.057083,SUNNY,1,1
23970,3/26/2010,2010,Friday,Auto,Auto,,MANASSAS AVE,," MANASSAS AVE &  Cambridge, MA",42.361145,-71.057083,cloudy,1,1
23990,3/31/2010,2010,Wednesday,Auto,Pedestrian,,Rindge Ave,SCHOOL ST," Rindge Ave & SCHOOL ST Cambridge, MA",42.361145,-71.057083,SUNNY,1,2
24009,4/4/2010,2010,Sunday,Auto,Auto,,LINE ST,," LINE ST &  Cambridge, MA",42.361145,-71.057083,snow,1,2
24010,4/5/2010,2010,Monday,Bicycle,Miscellaneous,,KIRKLAND ST,," KIRKLAND ST &  Cambridge, MA",42.361145,-71.057083,SUNNY,1,1
24014,4/7/2010,2010,Wednesday,Auto,Auto,,PLEASANT ST,," PLEASANT ST &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
24031,4/10/2010,2010,Saturday,Auto,Pedestrian,,FRESH POND PKY,," FRESH POND PKY &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
24344,4/16/2010,2010,,Auto,Auto,,,,"  &  Cambridge, MA",42.363207,-71.0967,cloudy,1,1
24080,4/19/2010,2010,Monday,Auto,Parked Vehicle,,Porter Sq,," Porter Sq &  Cambridge, MA",42.363207,-71.0967,clear,1,1
24084,4/21/2010,2010,Wednesday,Auto,Pedestrian,,HAWTHORNE ST,MOUNT AUBURN ST," HAWTHORNE ST & MOUNT AUBURN ST Cambridge, MA",42.363207,-71.0967,rain,1,1
24107,4/22/2010,2010,Thursday,Auto,Parked Vehicle,,White St,," White St &  Cambridge, MA",42.363207,-71.0967,rain,1,2
24119,4/28/2010,2010,Wednesday,Auto,Parked Vehicle,,Broadway,," Broadway &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,1
24163,5/1/2010,2010,Saturday,Auto,Parked Vehicle,,IRVING ST,," IRVING ST &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,1
24144,5/3/2010,2010,Monday,Auto,Parked Vehicle,,Brattle St,," Brattle St &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
24161,5/6/2010,2010,Thursday,Auto,Pedestrian,,QUINCY ST,OXFORD AVE," QUINCY ST & OXFORD AVE Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
26769,11/9/2011,2011,Wednesday,Auto,Bicycle,,Massachusetts Ave,," Massachusetts Ave &  Cambridge, MA",42.363207,-71.0967,"sleet,hail,freezing rain or drizzle",1,1
24185,5/10/2010,2010,Monday,Auto,Auto,,Brattle St,," Brattle St &  Cambridge, MA",42.363207,-71.0967,"sleet,hail,freezing rain or drizzle",1,1
24219,5/19/2010,2010,Wednesday,Auto,Auto,,MAGAZINE ST,," MAGAZINE ST &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
1500000609,4/19/2015,2015,Sunday,PASSENGER CAR,,,COLUMBIA ST,,COLUMBIA ST,42.363207,-71.0967,SUNNY,1,1
24294,6/4/2010,2010,Friday,Auto,Parked Vehicle,,Ballord Pl,," Ballord Pl &  Cambridge, MA",42.363207,-71.0967,rain,1,1
24316,6/6/2010,2010,Sunday,Auto,Parked Vehicle,,,,"  &  Cambridge, MA",42.363207,-71.0967,cloudy,1,2
24323,6/8/2010,2010,Tuesday,Auto,Parked Vehicle,,Windsor St,," Windsor St &  Cambridge, MA",42.363207,-71.0967,snow,1,2
24326,6/10/2010,2010,Thursday,Taxi,Bicycle,,Cambridgeside Pl,," Cambridgeside Pl &  Cambridge, MA",42.363207,-71.0967,rain,1,2
24339,6/13/2010,2010,Sunday,Auto,Parked Vehicle,,PEARL ST,," PEARL ST &  Cambridge, MA",42.363207,-71.0967,rain,1,1
25502,2/5/2011,2011,Saturday,Auto,Parked Vehicle,,Charles St,," Charles St &  Cambridge, MA",42.363207,-71.0967,snow,1,2
26770,11/9/2011,2011,Wednesday,Truck,Auto,,Cedar St,Rindge Ave," Cedar St & Rindge Ave Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
24397,6/29/2010,2010,Tuesday,Auto,Parked Vehicle,,Bishop Allen Dr,," Bishop Allen Dr &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
1500000720,5/14/2015,2015,Thursday,PASSENGER CAR,,,GORE ST,,GORE ST,42.363207,-71.0967,clear,1,2
24448,7/8/2010,2010,,Auto,Parked Vehicle,,Berkshire St,," Berkshire St &  Cambridge, MA",42.363207,-71.0967,snow,1,1
24466,7/14/2010,2010,,Auto,Auto,,Terminal Rd,," Terminal Rd &  Cambridge, MA",42.363207,-71.0967,cloudy,1,2
24491,7/17/2010,2010,Saturday,Auto,Auto,,PROSPECT ST,," PROSPECT ST &  Cambridge, MA",42.363207,-71.0967,snow,1,2
24514,7/22/2010,2010,Thursday,Auto,Parked Vehicle,,Hampshire St,," Hampshire St &  Cambridge, MA",42.363207,-71.0967,cloudy,1,1
30412,2/17/2012,2012,Friday,Auto,Pedestrian,,SHERMAN ST,," SHERMAN ST &  Cambridge, MA",42.363207,-71.0967,"sleet,hail,freezing rain or drizzle",1,1
30293,1/20/2012,2012,Friday,Auto,Parked Vehicle,,Porter Sq,," Porter Sq &  Cambridge, MA",42.363207,-71.0967,cloudy,1,1
24947,8/1/2010,2010,Sunday,Auto,Parked Vehicle,,GOLD STAR RD,," GOLD STAR RD &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,1
24603,8/10/2010,2010,Tuesday,Auto,Auto,,HARVARD SQ,," HARVARD SQ &  Cambridge, MA",42.363207,-71.0967,cloudy,1,1
24605,8/11/2010,2010,Wednesday,Auto,Auto,,Concord Ave,Concord Ave," Concord Ave & Concord Ave Cambridge, MA",42.363207,-71.0967,clear,1,1
30677,4/29/2012,2012,Sunday,Auto,Bicycle,,Cambridge St,PARKER ST," Cambridge St & PARKER ST Cambridge, MA",42.363207,-71.0967,snow,6,1
24615,8/14/2010,2010,Saturday,Auto,Auto,,FRESH POND PKY,," FRESH POND PKY &  Cambridge, MA",42.363207,-71.0967,cloudy,1,1
31573,11/16/2012,2012,Saturday,Auto,Parked Vehicle,,Porter Cir,," Porter Cir &  Cambridge, MA",42.363207,-71.0967,SUNNY,1,2
24652,8/24/2010,2010,Tuesday,Truck,Auto,,Cross St,," Cross St &  Cambridge, MA",42.363207,-71.0967,clear,1,1
24666,8/25/2010,2010,Wednesday,Auto,Auto,,KIRKLAND ST,," KIRKLAND ST &  Cambridge, MA",42.361145,-71.057083,SUNNY,1,2
24655,8/25/2010,2010,Wednesday,Auto,Auto,,MAIN ST,Windsor St," MAIN ST & Windsor St Cambridge, MA",42.363207,-71.0967,SUNNY,1,1
24657,8/25/2010,2010,Wednesday,Auto,Auto,,JFK St,MOUNT AUBURN ST," JFK St & MOUNT AUBURN ST Cambridge, MA",42.372566,-71.120145,"sleet,hail,freezing rain or drizzle",1,1
24658,8/25/2010,2010,Wednesday,Taxi,Fixed Object,575,MEMORIAL DR,,"575 MEMORIAL DR Cambridge, MA",42.354228,-71.105316,SUNNY,1,2
24659,8/25/2010,2010,Wednesday,Auto,Bicycle,,Cambridge St,HARDING ST," Cambridge St & HARDING ST Cambridge, MA",42.372409,-71.090656,cloudy,6,2
24664,8/25/2010,2010,Wednesday,Auto,Auto,,Massachusetts Ave,Bow St," Massachusetts Ave & Bow St Cambridge, MA",42.372211,-71.115587,SUNNY,1,2
24667,8/25/2010,2010,Wednesday,Auto,Auto,,Concord Ave,Bond St," Concord Ave & Bond St Cambridge, MA",42.380394,-71.127504,SUNNY,1,1
24668,8/25/2010,2010,Wednesday,Auto,Auto,12,FERNALD DR,,"12 FERNALD DR Cambridge, MA",42.383255,-71.125479,rain,1,2
24710,8/25/2010,2010,Monday,Auto,Parked Vehicle,,FIFTH ST,Gore St," FIFTH ST & Gore St Cambridge, MA",42.372142,-71.082973,"sleet,hail,freezing rain or drizzle",1,1
24669,8/26/2010,2010,Thursday,Auto,Parked Vehicle,808,MEMORIAL DR,,"808 MEMORIAL DR Cambridge, MA",42.360693,-71.11517,cloudy,1,1
24682,8/27/2010,2010,Friday,Auto,Parked Vehicle,,Rogers St,," Rogers St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
24681,8/28/2010,2010,Saturday,Auto,Parked Vehicle,,Bishop Allen Dr,," Bishop Allen Dr &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
24703,9/1/2010,2010,Wednesday,Auto,Auto,,Peabody St,," Peabody St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
24712,9/2/2010,2010,Thursday,Auto,Auto,,Bond St,," Bond St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
24759,9/13/2010,2010,Monday,Auto,Auto,,MOUNT AUBURN ST,," MOUNT AUBURN ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,5,1
24773,9/16/2010,2010,Thursday,Auto,Parked Vehicle,,Alewife Brook Pky,," Alewife Brook Pky &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
24774,9/16/2010,2010,Thursday,Auto,Bicycle,,Hampshire St,," Hampshire St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
24831,9/27/2010,2010,Monday,Motorcycle,Auto,,,,"  &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
24883,10/5/2010,2010,Tuesday,Auto,Parked Vehicle,,Central Sq,," Central Sq &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
31817,2/14/2014,2014,Friday,Auto,Fixed Object,,Rogers St,,"Rogers St Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
24941,10/8/2010,2010,Friday,Auto,Parked Vehicle,,Charles St,," Charles St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,1
24933,10/11/2010,2010,Monday,Auto,Parked Vehicle,,GREEN ST,Massachusetts Ave," GREEN ST & Massachusetts Ave Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
31818,2/14/2014,2014,Friday,Auto,Auto,650,MOUNT AUBURN ST,,"650 MOUNT AUBURN ST Cambridge, MA",42.3768005,-71.1483002,cloudy,5,2
24937,10/15/2010,2010,Friday,Auto,Pedestrian,,Rindge Ave,," Rindge Ave &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
24957,10/19/2010,2010,Tuesday,Auto,Parked Vehicle,,MEMORIAL DR,," MEMORIAL DR &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25039,10/19/2010,2010,Sunday,Auto,Parked Vehicle,,Amherst St,," Amherst St &  Cambridge, MA",42.3768005,-71.1483002,rain,1,1
24959,10/20/2010,2010,Wednesday,Auto,Fixed Object,,,,"  &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
24974,10/21/2010,2010,Thursday,Auto,Parked Vehicle,,Cambridgepark Dr,," Cambridgepark Dr &  Cambridge, MA",42.3768005,-71.1483002,snow,1,1
24986,10/26/2010,2010,Tuesday,Auto,Auto,,EVERETT ST,," EVERETT ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25017,11/1/2010,2010,Monday,Auto,Fixed Object,1,SHADY HILL RD,SCOTT ST,"1 SHADY HILL RD Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25037,11/4/2010,2010,Thursday,Truck,Parked Vehicle,,Cross St,Massachusetts Ave," Cross St & Massachusetts Ave Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25063,11/12/2010,2010,Friday,Auto,Auto,,FRESH POND PKY,," FRESH POND PKY &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25064,11/12/2010,2010,Friday,Auto,Parked Vehicle,,Porter Sq,," Porter Sq &  Cambridge, MA",42.3768005,-71.1483002,snow,1,2
25070,11/13/2010,2010,Saturday,Auto,Auto,,Coolidge Ave,Cambridge Ctr," Coolidge Ave & Cambridge Ctr Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
25092,11/19/2010,2010,Saturday,Auto,Auto,,Cambridge St,," Cambridge St &  Cambridge, MA",42.3768005,-71.1483002,snow,6,2
25172,12/1/2010,2010,Wednesday,Auto,Parked Vehicle,,Columbia St,," Columbia St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
30680,4/29/2012,2012,Sunday,Auto,Auto,,HURON AVE,GROVE AVE," HURON AVE & GROVE AVE Cambridge, MA",42.3768005,-71.1483002,snow,1,1
25185,12/9/2010,2010,Thursday,Auto,Parked Vehicle,,Cambridgeside Pl,," Cambridgeside Pl &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25750,12/10/2010,2010,Friday,Auto,Parked Vehicle,,,,"  &  Cambridge, MA",42.3768005,-71.1483002,rain,1,1
32863,10/23/2014,2014,Thursday,Auto,Parked Vehicle,,FIRST ST,,"FIRST ST Cambridge, MA",42.3768005,-71.1483002,snow,1,1
25242,12/24/2010,2010,,Auto,Pedestrian,,PEARL ST,," PEARL ST &  Cambridge, MA",42.3768005,-71.1483002,clear,1,2
25262,12/30/2010,2010,Thursday,Auto,Auto,,White St,," White St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25267,1/1/2011,2011,Saturday,Auto,Parked Vehicle,,Franklin St,," Franklin St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25272,1/1/2011,2011,Sunday,Auto,Parked Vehicle,,Brattle St,," Brattle St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25401,1/1/2011,2011,Tuesday,Bus (Other),Parked Vehicle,,DUNSTER ST,," DUNSTER ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
25501,2/5/2011,2011,Saturday,Auto,Parked Vehicle,,Bent St,," Bent St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,1
1500000352,2/24/2015,2015,Tuesday,OTHER,PASSENGER CAR,202,THRID STREET,,202 THRID STREET,42.3768005,-71.1483002,SUNNY,1,2
25345,1/16/2011,2011,Sunday,Bus (Other),Parked Vehicle,,DUNSTER ST,," DUNSTER ST &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
25362,1/18/2011,2011,Tuesday,Auto,Parked Vehicle,,Avon Hill St,," Avon Hill St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
25375,1/18/2011,2011,Tuesday,Truck,Bicycle,,JFK St,," JFK St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
25371,1/19/2011,2011,Wednesday,Auto,Auto,,GARDEN ST,," GARDEN ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
27088,1/24/2011,2011,Tuesday,Auto,Auto,,Third St,," Third St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25414,1/26/2011,2011,Wednesday,Auto,Auto,,Columbia St,," Columbia St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25427,1/28/2011,2011,Friday,Auto,Parked Vehicle,,FRESH POND PKY,," FRESH POND PKY &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25470,2/3/2011,2011,Thursday,Auto,Auto,,PHILLIPS PL,," PHILLIPS PL &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,1
25487,2/4/2011,2011,Friday,Auto,Parked Vehicle,,HOWARD ST,," HOWARD ST &  Cambridge, MA",42.3768005,-71.1483002,rain,1,1
25491,2/4/2011,2011,Friday,Bus (Other),Auto,,Amesbury St,," Amesbury St &  Cambridge, MA",42.3768005,-71.1483002,snow,1,1
25516,2/4/2011,2011,Friday,Auto,Parked Vehicle,,HAMILTON ST,," HAMILTON ST &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
25500,2/5/2011,2011,Saturday,Auto,Auto,,Massachusetts Ave,," Massachusetts Ave &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25527,2/6/2011,2011,Sunday,Auto,Parked Vehicle,,Evereteze Way,," Evereteze Way &  Cambridge, MA",42.3768005,-71.1483002,snow,1,1
25522,2/7/2011,2011,Monday,Auto,Parked Vehicle,,Tremont St,," Tremont St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25535,2/8/2011,2011,Tuesday,Auto,Auto,,HOWARD ST,," HOWARD ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
25539,2/8/2011,2011,Tuesday,Auto,Parked Vehicle,,Watson St,," Watson St &  Cambridge, MA",42.3768005,-71.1483002,rain,1,2
25595,2/10/2011,2011,Thursday,Auto,Parked Vehicle,,Putnam Ave,," Putnam Ave &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
25561,2/11/2011,2011,Thursday,Bicycle,Parked Vehicle,,Trowbridge St,MEMORIAL DR," Trowbridge St & MEMORIAL DR Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25592,2/12/2011,2011,Saturday,Auto,Parked Vehicle,,Walden St,," Walden St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
28578,1/3/2013,2013,Thursday,Auto,Parked Vehicle,,GOLD STAR RD,," GOLD STAR RD &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
25631,2/24/2011,2011,Thursday,Auto,Auto,,GREEN ST,," GREEN ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25728,3/16/2011,2011,Wednesday,Auto,Parked Vehicle,,Ware St,," Ware St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25730,3/16/2011,2011,Wednesday,Auto,Pedestrian,,Webster Ave,," Webster Ave &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25731,3/16/2011,2011,Wednesday,Truck,Fixed Object,,MAIN ST,," MAIN ST &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25740,3/19/2011,2011,Saturday,Auto,Fixed Object,,Cambridge St,," Cambridge St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",6,1
25770,3/26/2011,2011,Saturday,Auto,Parked Vehicle,,Peabody St,," Peabody St &  Cambridge, MA",42.3768005,-71.1483002,snow,1,1
25790,3/31/2011,2011,Thursday,Auto,Parked Vehicle,,MAGAZINE ST,," MAGAZINE ST &  Cambridge, MA",42.3768005,-71.1483002,rain,1,2
25857,4/15/2011,2011,,Auto,Parked Vehicle,,MAIN ST,," MAIN ST &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25862,4/16/2011,2011,,Auto,Auto,,Alewife Brook Pky,," Alewife Brook Pky &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25863,4/17/2011,2011,,Auto,Parked Vehicle,,Alewife Brook Pky,," Alewife Brook Pky &  Cambridge, MA",42.3768005,-71.1483002,clear,1,2
26169,4/20/2011,2011,,Auto,Taxi,,MEMORIAL DR,," MEMORIAL DR &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
25936,5/11/2011,2011,Wednesday,Auto,Parked Vehicle,,Lancaster St,," Lancaster St &  Cambridge, MA",42.3768005,-71.1483002,snow,1,2
25905,5/1/2011,2011,Sunday,Auto,Fixed Object,700,Concord Ave,,"700 Concord Ave Cambridge, MA",42.3768005,-71.1483002,rain,1,2
25923,5/6/2011,2011,,Auto,Auto,,,,"  &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
25935,5/10/2011,2011,Tuesday,Auto,Moped,,Berkshire St,," Berkshire St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
25944,5/11/2011,2011,Wednesday,Auto,Parked Vehicle,,,,"  &  Cambridge, MA",42.3768005,-71.1483002,clear,1,1
26413,8/29/2011,2011,Monday,Auto,Parked Vehicle,,FIRST ST,," FIRST ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
26010,5/27/2011,2011,Friday,Auto,Auto,,Second St,," Second St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
26019,5/27/2011,2011,Friday,Auto,Parked Vehicle,,Willow St,," Willow St &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
26029,6/2/2011,2011,Thursday,Auto,Parked Vehicle,,Porter Sq,," Porter Sq &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
26031,6/2/2011,2011,Tuesday,Taxi,Auto,,JFK St,," JFK St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
26035,6/4/2011,2011,Saturday,Auto,Parked Vehicle,,Auburn St,," Auburn St &  Cambridge, MA",42.3768005,-71.1483002,clear,1,2
26083,6/12/2011,2011,Sunday,Auto,Auto,,Hampshire St,," Hampshire St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
26491,9/16/2011,2011,Friday,Auto,Truck,,,,"  &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
26092,6/14/2011,2011,Tuesday,Auto,Auto,,PROSPECT ST,," PROSPECT ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
26175,6/16/2011,2011,,Auto,Parked Vehicle,,Porter Sq,," Porter Sq &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,1
26130,6/23/2011,2011,Thursday,Truck,Auto,,HUNTING ST,," HUNTING ST &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
26146,6/25/2011,2011,Saturday,Auto,Parked Vehicle,,Cameron Ave,," Cameron Ave &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
28612,1/3/2013,2013,Thursday,Auto,Parked Vehicle,,MURRAY HILL RD,," MURRAY HILL RD &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
26177,6/30/2011,2011,,Auto,Bicycle,,HARVARD ST,Crawford St," HARVARD ST & Crawford St Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
26212,7/4/2011,2011,,Motorcycle,Miscellaneous,,Washington St,," Washington St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
26190,7/11/2011,2011,,Auto,Auto,,RUFO RD,," RUFO RD &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
26196,7/12/2011,2011,Tuesday,Auto,Parked Vehicle,,Putnam Ave,," Putnam Ave &  Cambridge, MA",42.3768005,-71.1483002,clear,1,1
26204,7/14/2011,2011,Thursday,Auto,Parked Vehicle,,Cambridgeside Pl,," Cambridgeside Pl &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
26210,7/14/2011,2011,Thursday,Auto,Parked Vehicle,,Tremont St,," Tremont St &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,1
26229,7/16/2011,2011,Saturday,Auto,Fixed Object,,MONTAGUE ST,," MONTAGUE ST &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
26243,7/22/2011,2011,Friday,Auto,Fixed Object,,Jackson Pl,," Jackson Pl &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,1
26248,7/23/2011,2011,Saturday,Auto,Fixed Object,,Bishop Allen Dr,," Bishop Allen Dr &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
26249,7/23/2011,2011,Saturday,Auto,Fixed Object,,MOUNT AUBURN ST,," MOUNT AUBURN ST &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,5,2
26280,7/27/2011,2011,Wednesday,Auto,Auto,,MOUNT AUBURN ST,," MOUNT AUBURN ST &  Cambridge, MA",42.3768005,-71.1483002,rain,5,2
26319,8/7/2011,2011,Sunday,Auto,Bicycle,,PACIFIC ST,," PACIFIC ST &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,1
26352,8/15/2011,2011,Monday,Bus (Other),Auto,,MOUNT AUBURN ST,," MOUNT AUBURN ST &  Cambridge, MA",42.3768005,-71.1483002,snow,5,1
26354,8/15/2011,2011,Monday,Auto,Motorcycle,,Broadway,," Broadway &  Cambridge, MA",42.3768005,-71.1483002,SUNNY,1,2
26370,8/19/2011,2011,Friday,Auto,Pedestrian,,Massachusetts Ave,," Massachusetts Ave &  Cambridge, MA",42.3768005,-71.1483002,rain,1,1
26393,8/24/2011,2011,Wednesday,Auto,Parked Vehicle,,Porter Sq,," Porter Sq &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,1
26411,8/28/2011,2011,Sunday,Auto,Parked Vehicle,,KINNAIRD ST,," KINNAIRD ST &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
26539,8/28/2011,2011,,Auto,Auto,,Massachusetts Ave,," Massachusetts Ave &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
26635,8/30/2011,2011,Friday,Auto,Parked Vehicle,,Waterhouse St,," Waterhouse St &  Cambridge, MA",42.3768005,-71.1483002,cloudy,1,2
26430,8/31/2011,2011,Wednesday,Auto,Bicycle,,Antrim St,," Antrim St &  Cambridge, MA",42.3768005,-71.1483002,snow,1,1
26431,8/31/2011,2011,Wednesday,Auto,Parked Vehicle,,Bishop Allen Dr,," Bishop Allen Dr &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,1
26445,9/6/2011,2011,Tuesday,Auto,Bicycle,,QUINCY ST,," QUINCY ST &  Cambridge, MA",42.3768005,-71.1483002,"sleet,hail,freezing rain or drizzle",1,2
26508,9/12/2011,2011,Monday,Auto,Auto,,FRESH POND PKY,," FRESH POND PKY &  Cambridge, MA",42.3768005,-71.1483002,snow,1,2
